company,date,hour,consumption
B-dong Main,2022-01-24,20,0.0
B-dong Main,2022-01-24,21,0.0
B-dong Main,2022-01-24,22,0.0
B-dong Main,2022-01-24,23,0.0
B-dong Main,2022-01-25,0,0.0
B-dong Main,2022-01-25,1,0.0
B-dong Main,2022-01-25,2,0.0
B-dong Main,2022-01-25,3,0.0
B-dong Main,2022-01-25,4,0.0
B-dong Main,2022-01-25,5,0.0
B-dong Main,2022-01-25,6,0.0
B-dong Main,2022-01-25,7,0.0
B-dong Main,2022-01-25,8,0.0
B-dong Main,2022-01-25,9,0.0
B-dong Main,2022-01-25,10,0.0
B-dong Main,2022-01-25,11,0.0
B-dong Main,2022-01-25,12,0.0
B-dong Main,2022-01-25,13,0.0
B-dong Main,2022-01-25,14,0.0
B-dong Main,2022-01-25,15,0.0
B-dong Main,2022-01-25,16,0.0
B-dong Main,2022-01-25,17,0.0
B-dong Main,2022-01-25,18,0.0
B-dong Main,2022-01-25,19,0.0
B-dong Main,2022-01-25,20,0.0
B-dong Main,2022-01-25,21,0.0
B-dong Main,2022-01-25,22,0.0
B-dong Main,2022-01-25,23,0.0
B-dong Main,2022-01-26,0,0.0
B-dong Main,2022-01-26,1,0.0
B-dong Main,2022-01-26,2,0.0
B-dong Main,2022-01-26,3,0.0
B-dong Main,2022-01-26,4,0.0
B-dong Main,2022-01-26,5,0.0
B-dong Main,2022-01-26,6,0.0
B-dong Main,2022-01-26,7,0.0
B-dong Main,2022-01-26,8,0.0
B-dong Main,2022-01-26,9,0.0
B-dong Main,2022-01-26,10,0.0
B-dong Main,2022-01-26,11,0.0
B-dong Main,2022-01-26,12,0.0
B-dong Main,2022-01-26,13,0.0
B-dong Main,2022-01-26,14,0.0
B-dong Main,2022-01-26,15,0.0
B-dong Main,2022-01-26,16,0.0
B-dong Main,2022-01-26,17,0.0
B-dong Main,2022-01-26,18,0.0
B-dong Main,2022-01-26,19,0.0
B-dong Main,2022-01-26,20,0.0
B-dong Main,2022-01-26,21,0.0
B-dong Main,2022-01-26,22,0.0
B-dong Main,2022-01-26,23,0.0
B-dong Main,2022-01-27,0,0.0
B-dong Main,2022-01-27,1,0.0
B-dong Main,2022-01-27,2,0.0
B-dong Main,2022-01-27,3,0.0
B-dong Main,2022-01-27,4,0.0
B-dong Main,2022-01-27,5,0.0
B-dong Main,2022-01-27,6,0.0
B-dong Main,2022-01-27,7,0.0
B-dong Main,2022-01-27,8,0.0
B-dong Main,2022-01-27,9,0.0
B-dong Main,2022-01-27,10,0.0
B-dong Main,2022-01-27,11,0.0
B-dong Main,2022-01-27,12,0.0
B-dong Main,2022-01-27,13,0.0
B-dong Main,2022-01-27,14,0.0
B-dong Main,2022-01-27,15,0.0
B-dong Main,2022-01-27,16,0.0
B-dong Main,2022-01-27,17,0.0
B-dong Main,2022-01-27,18,0.0
B-dong Main,2022-01-27,19,0.0
B-dong Main,2022-01-27,20,0.0
B-dong Main,2022-01-27,21,0.0
B-dong Main,2022-01-27,22,0.0
B-dong Main,2022-01-27,23,0.0
B-dong Main,2022-01-28,0,0.0
B-dong Main,2022-01-28,1,0.0
B-dong Main,2022-01-28,2,0.0
B-dong Main,2022-01-28,3,0.0
B-dong Main,2022-01-28,4,0.0
B-dong Main,2022-01-28,5,0.0
B-dong Main,2022-01-28,6,0.0
B-dong Main,2022-01-28,7,0.0
B-dong Main,2022-01-28,8,0.0
B-dong Main,2022-01-28,9,0.0
B-dong Main,2022-01-28,10,0.0
B-dong Main,2022-01-28,11,0.0
B-dong Main,2022-01-28,12,0.0
B-dong Main,2022-01-28,13,0.0
B-dong Main,2022-01-28,14,0.0
B-dong Main,2022-01-28,15,0.0
B-dong Main,2022-01-28,16,0.0
B-dong Main,2022-01-28,17,0.0
B-dong Main,2022-01-28,18,0.0
B-dong Main,2022-01-28,19,0.0
B-dong Main,2022-01-28,20,0.0
B-dong Main,2022-01-28,21,0.0
B-dong Main,2022-01-28,22,0.0
B-dong Main,2022-01-28,23,0.0
B-dong Main,2022-01-29,0,0.0
B-dong Main,2022-01-29,1,0.0
B-dong Main,2022-01-29,2,0.0
B-dong Main,2022-01-29,3,0.0
B-dong Main,2022-01-29,4,0.0
B-dong Main,2022-01-29,5,0.0
B-dong Main,2022-01-29,6,0.0
B-dong Main,2022-01-29,7,0.0
B-dong Main,2022-01-29,8,0.0
B-dong Main,2022-01-29,9,0.0
B-dong Main,2022-01-29,10,0.0
B-dong Main,2022-01-29,11,0.0
B-dong Main,2022-01-29,12,0.0
B-dong Main,2022-01-29,13,0.0
B-dong Main,2022-01-29,14,0.0
B-dong Main,2022-01-29,15,0.0
B-dong Main,2022-01-29,16,0.0
B-dong Main,2022-01-29,17,0.0
B-dong Main,2022-01-29,18,0.0
B-dong Main,2022-01-29,19,0.0
B-dong Main,2022-01-29,20,0.0
B-dong Main,2022-01-29,21,0.0
B-dong Main,2022-01-29,22,0.0
B-dong Main,2022-01-29,23,0.0
B-dong Main,2022-01-30,0,0.0
B-dong Main,2022-01-30,1,0.0
